3329742	100646872
2817962	100647068
2817962	100646872
3118466	100647068
3118466	100646872
3450040	100647226
3450040	100647228
3450040	100647230
3450040	100647232
3450040	100647235
3450040	100647237
2703203	100647068
2703203	100646872
6196788	100647068
6196788	100646872
2780462	100647068
2780462	100646872
132294	100647068
132294	100646872
2812303	100647068
2812303	100646872
143204	100647068
143204	100646872
3364385	100647068
3364385	100646872
3371528	100647226
3371528	100647228
3371528	100647230
3371528	100647232
3371528	100647235
3371528	100647237
3215575	100647068
3215575	100646872
3103063	100647068
3103063	100646872
2723459	100647068
2723459	100646872
2701004	100647068
2701004	100646872
3471767	100647068
3471767	100646872
3218974	100647068
3218974	100646872
3748239	100647068
3748239	100646872
2702100	100647068
2702100	100646872
3403081	100647226
3403081	100647228
3403081	100647230
3403081	100647232
3403081	100647235
3403081	100647237
3048714	100647068
3048714	100646872
3152094	100647068
3152094	100646872
3385982	100647068
3385982	100646872
3240252	100647068
3240252	100646872
3505539	100647068
3505539	100646872
2633688	100647226
2633688	100647228
2633688	100647230
2633688	100647232
2633688	100647235
2633688	100647237
2759831	100647068
2759831	100646872
3120996	100647068
3120996	100646872
3354852	100647226
3354852	100647228
3354852	100647230
3354852	100647232
3354852	100647235
3354852	100647237
3448771	100647068
3448771	100646872
2709106	100647068
2709106	100646872
3133594	100647068
3133594	100646872
2710149	100647068
2710149	100646872
2940401	100647068
2940401	100646872
2697397	100647068
2697397	100646872
3781947	100647226
3781947	100647228
3781947	100647230
3781947	100647232
3781947	100647235
3781947	100647237
2926893	100647068
2926893	100646872
2815574	100647068
2815574	100646872
2836882	100647068
2836882	100646872
2926049	100647068
2926049	100646872
3161769	100647068
3161769	100646872
3106598	100647068
3106598	100646872
937977	100647226
937977	100647228
937977	100647230
937977	100647232
937977	100647235
937977	100647237
3700832	100647068
3700832	100646872
3628807	100647226
3628807	100647228
3628807	100647230
3628807	100647232
3628807	100647235
3628807	100647237
2998749	100647068
2998749	100646872
3184578	100647068
3184578	100646872
2925038	100647068
2925038	100646872
2735292	100647068
2735292	100646872
2850053	100647068
2850053	100646872
2990388	100647068
2990388	100646872
3592131	100647226
3592131	100647228
3592131	100647230
3592131	100647232
3592131	100647235
3592131	100647237
3414959	100647068
3414959	100646872
3345644	100647068
3345644	100646872
2668641	100647068
2668641	100646872
2766795	100647068
2766795	100646872
2740329	100647068
2740329	100646872
2729007	100647068
2729007	100646872
2655423	100647068
2655423	100646872
3168925	100647068
3168925	100646872
3375668	100647068
3375668	100646872
2760822	100647068
2760822	100646872
2970764	100647068
2970764	100646872
3576278	100647068
3576278	100646872
3338054	100647068
3338054	100646872
3141779	100647068
3141779	100646872
2853831	100647068
2853831	100646872
4224736	100647068
4224736	100646872
2681524	100647068
2681524	100646872
2681520	100647068
2681520	100646872
2675975	100647068
2675975	100646872
3222623	100647068
3222623	100646872
3131914	100647068
3131914	100646872
3269511	100647068
3269511	100646872
3568397	100647226
3568397	100647228
3568397	100647230
3568397	100647232
3568397	100647235
3568397	100647237
2656927	100647068
2656927	100646872
3377787	100647068
3377787	100646872
3325640	100647068
3325640	100646872
3544848	100647068
3544848	100646872
2727778	100647068
2727778	100646872
561826	100647226
561826	100647228
561826	100647230
561826	100647232
561826	100647235
561826	100647237
2947207	100647068
2947207	100646872
2850568	100647068
2850568	100646872
3361879	100647068
3361879	100646872
3149702	100647068
3149702	100646872
3413185	100647226
3413185	100647228
3413185	100647230
3413185	100647232
3413185	100647235
3413185	100647237
3431064	100647226
3431064	100647228
3431064	100647230
3431064	100647232
3431064	100647235
3431064	100647237
2783824	100647068
2783824	100646872
308495	100647068
308495	100646872
2763350	100647068
2763350	100646872
2690354	100647068
2690354	100646872
2779367	100647068
2779367	100646872
2822473	100647068
2822473	100646872
